batter,name,PA,BABIP,hard_hit_rate,barrel_rate,sweet_spot_rate,avg_exit_velocity,z_contact_rate,hr_fb_rate,pull_rate,o_swing_rate,gb_rate,fb_rate,bb_rate,k_rate,bb_k_ratio,wOBA,xwOBA,xwOBA_gap,team,park_factor,career_babip,babip_baseline,_age_babip,age_adj_career_babip,park_adj_babip_expected,park_adj_hrfb_expected,oaa_babip_adj,xwoba_3yr,wrc_plus_3yr,quality_tier,luck_score,platoon_modifier,career_pa,birth_year,age,seasonal_pattern,amplification_cap_applied,verdict,this_is_real,tier_sell,age_flag
573262,Mike Yastrzemski,84,0.302,0.472,0.038,0.113,90.54716981132076,0.832,0.0,0.547,0.296,0.509,0.245,0.095,0.262,0.364,0.278,0.266,-0.012,ATL,1.0,0.2773,0.2773,36,0.2607,0.2523,0.145,0.0016190476190476191,0.31980467091295117,101.5,Above Avg (100-119),-0.1163,Platoon-strength sell (dampened),3199.0,1990,36,Second half fader (amplified),False,Slight sell,,Slight Regression Expected,
669236,Jeremiah Jackson,82,0.327,0.339,0.102,0.169,88.31864406779661,0.833,0.333,0.433,0.402,0.533,0.25,0.024,0.232,0.105,0.376,0.367,-0.009,BAL,1.0,,0.3,26,0.3,0.289,0.145,-0.0009660377358490566,0.291,92.4,Below Avg (85-94),-0.1166,Platoon-strength sell (dampened),230.0,2000,26,,False,Slight sell,Monitor,Slight Regression Expected,
686894,Joey Wiemer,48,0.5,0.417,0.083,0.125,88.35000000000001,0.882,0.4,0.333,0.299,0.5,0.208,0.125,0.375,0.333,0.406,0.321,-0.085,WSH,1.0,,0.3,27,0.3,0.2983,0.145,-0.0016507936507936507,0.2893086172344689,91.8,Below Avg (85-94),-0.1181,Platoon-strength sell (dampened),538.0,1999,27,,False,Slight sell,,Slight Regression Expected,
665750,Leody Taveras,62,0.405,0.41,0.077,0.179,86.7948717948718,0.808,0.167,0.359,0.299,0.275,0.3,0.145,0.21,0.692,0.404,0.394,-0.01,BAL,1.0,0.296,0.296,28,0.296,0.3025,0.145,-0.0014876033057851239,0.2986627078384798,94.8,Below Avg (85-94),-0.1206,Platoon-strength sell (dampened),1955.0,1998,28,Second half fader (amplified),False,Slight sell,Monitor,Slight Regression Expected,
690993,Colt Keith,69,0.404,0.577,0.096,0.212,94.425,0.884,0.0,0.442,0.208,0.481,0.25,0.043,0.203,0.214,0.34,0.343,0.003,DET,1.0,0.3083,0.3083,25,0.3083,0.3064,0.145,-0.001894736842105263,0.32633984375,103.6,Above Avg (100-119),-0.1249,,1080.0,2001,25,,False,Slight sell,,Slight Regression Expected,
607043,Brandon Nimmo,106,0.357,0.473,0.122,0.203,90.29729729729728,0.89,0.235,0.392,0.298,0.419,0.23,0.075,0.208,0.364,0.386,0.381,-0.005,TEX,1.05,0.3093,0.3093,33,0.3,0.3172,0.1522,0.0021856763925729443,0.33723084626940414,112.4,Above Avg (100-119),-0.1252,Platoon-weak overperformance (amplified),4437.0,1993,33,,False,Slight sell,Monitor,Slight Regression Expected,
665489,Vladimir Guerrero,103,0.378,0.461,0.118,0.118,92.35,0.837,0.154,0.289,0.289,0.553,0.171,0.126,0.126,1.0,0.387,0.386,-0.001,TOR,1.0,0.3384,0.3384,27,0.3384,0.3305,0.145,0.002131926121372032,0.39215347255949495,124.5,Elite (120-129),-0.1292,Platoon-strength sell (dampened),4285.0,1999,27,,False,Slight sell,Monitor,Slight Regression Expected,
681393,Connor Norby,85,0.333,0.38,0.08,0.06,88.17399999999999,0.781,0.111,0.34,0.242,0.4,0.36,0.082,0.282,0.292,0.328,0.313,-0.015,MIA,0.95,0.2959,0.2959,26,0.2959,0.281,0.1377,-9.63855421686747e-05,0.3102881355932203,93.6,Below Avg (85-94),-0.1353,Platoon-weak overperformance (amplified),589.0,2000,26,,False,Slight sell,,Slight Regression Expected,
699912,Jose Fernandez,65,0.391,0.479,0.062,0.146,88.64583333333333,0.897,0.333,0.438,0.352,0.479,0.125,0.031,0.231,0.133,0.371,0.323,-0.048,AZ,1.0,,0.3,23,0.3,0.3013,0.145,0.0013129770992366414,,100.0,Above Avg (100-119),-0.1359,,41.0,2003,23,,False,Slight sell,Monitor,Slight Regression Expected,
663604,Brandon Lockridge,65,0.39,0.325,0.025,0.05,82.775,0.857,0.0,0.25,0.322,0.714,0.143,0.092,0.262,0.353,0.305,0.256,-0.049,MIL,1.0,,0.3,29,0.3,0.2906,0.145,0.0006111111111111111,0.260925,82.8,Poor (<85),-0.1364,Platoon-weak overperformance (amplified),203.0,1997,29,,False,Slight sell,,Slight Regression Expected,
691594,Javier Sanoja,58,0.396,0.354,0.021,0.083,88.96249999999999,0.943,0.0,0.438,0.415,0.521,0.167,0.069,0.103,0.667,0.361,0.272,-0.089,MIA,0.95,,0.3,24,0.3,0.2742,0.1377,-0.0007881773399014779,0.27714285714285714,83.6,Poor (<85),-0.1387,Platoon-weak overperformance (amplified),417.0,2002,24,,False,Slight sell,,Slight Regression Expected,
643289,Mauricio Dubón,90,0.343,0.304,0.072,0.159,87.14637681159421,0.913,0.105,0.261,0.324,0.348,0.275,0.056,0.167,0.333,0.378,0.328,-0.05,ATL,1.0,0.3054,0.3054,32,0.2962,0.3052,0.145,0.0009726443768996961,0.2866828528072838,91.0,Below Avg (85-94),-0.1394,,2121.0,1994,32,Second half fader (amplified),False,Slight sell,Monitor,Slight Regression Expected,
686948,Drake Baldwin,115,0.342,0.458,0.169,0.253,90.34819277108431,0.855,0.35,0.41,0.354,0.434,0.241,0.087,0.174,0.5,0.41,0.426,0.016,ATL,1.0,,0.3,25,0.3,0.3013,0.145,0.0012828507795100224,0.353,112.1,Above Avg (100-119),-0.1557,Platoon-weak overperformance (amplified),524.0,2001,25,,False,Sell high,Monitor,Sell High on Perception,
650490,Yandy Díaz,102,0.361,0.413,0.053,0.16,89.27466666666668,0.898,0.214,0.173,0.253,0.493,0.187,0.088,0.137,0.643,0.398,0.387,-0.011,TB,0.94,0.3513,0.3513,35,0.3302,0.3083,0.1363,-0.0021020408163265306,0.3582916666666667,106.9,Above Avg (100-119),-0.1576,,3823.0,1991,35,,False,Sell high,Monitor,Sell High on Perception,Age concern
621493,Taylor Ward,115,0.355,0.403,0.065,0.221,90.26753246753248,0.915,0.048,0.338,0.113,0.364,0.273,0.157,0.165,0.947,0.392,0.38,-0.012,BAL,1.0,0.3013,0.3013,33,0.2923,0.2911,0.145,-0.0011821862348178136,0.339235734870317,107.7,Above Avg (100-119),-0.1614,,2909.0,1993,33,,False,Sell high,Monitor,Veteran Regression,Age concern
676609,José Caballero,81,0.321,0.352,0.037,0.111,83.00925925925925,0.782,0.091,0.426,0.337,0.537,0.204,0.049,0.272,0.182,0.296,0.249,-0.047,NYY,1.0,0.2784,0.2784,30,0.2784,0.2721,0.145,0.0036886227544910177,0.2848640776699029,90.4,Below Avg (85-94),-0.1621,Platoon-weak overperformance (amplified),1189.0,1996,30,Second half fader (amplified),False,Sell high,,Sell and Move On,
682985,Riley Greene,97,0.383,0.508,0.131,0.23,89.95081967213115,0.867,0.056,0.311,0.251,0.443,0.295,0.144,0.227,0.636,0.364,0.402,0.038,DET,1.0,0.3143,0.3143,26,0.3143,0.3118,0.145,-0.0024952380952380955,0.3501009063444108,111.1,Above Avg (100-119),-0.1626,Platoon-weak overperformance (amplified),2143.0,2000,26,,False,Sell high,,Veteran Regression,
683357,Owen Caissie,78,0.378,0.513,0.154,0.256,91.23076923076924,0.811,0.182,0.231,0.281,0.333,0.282,0.051,0.436,0.118,0.28,0.309,0.029,MIA,0.95,,0.3,24,0.3,0.2938,0.1377,0.0007828746177370031,0.232,70.0,Poor (<85),-0.1643,Platoon-weak overperformance (amplified),78.0,2002,24,,False,Sell high,,Sell High on Perception,
672724,Oswald Peraza,72,0.333,0.408,0.102,0.224,86.51632653061225,0.884,0.5,0.429,0.366,0.44,0.16,0.083,0.208,0.4,0.389,0.396,0.007,LAA,1.0,0.2414,0.2414,26,0.2414,0.2395,0.145,-0.0019224806201550387,0.26390792291220555,83.8,Poor (<85),-0.1731,Platoon-strength sell (dampened),570.0,2000,26,,False,Sell high,Monitor,Sell High on Perception,
669477,Casey Schmitt,73,0.367,0.52,0.14,0.26,91.764,0.888,0.105,0.471,0.36,0.333,0.373,0.027,0.247,0.111,0.349,0.33,-0.019,SF,0.91,0.2776,0.2776,27,0.2776,0.264,0.1319,0.003381132075471698,0.3085907859078591,89.1,Below Avg (85-94),-0.1754,Platoon-strength sell (dampened),781.0,1999,27,,False,Sell high,,Sell High on Perception,
519317,Giancarlo Stanton,85,0.327,0.418,0.182,0.218,93.42545454545454,0.778,0.188,0.418,0.302,0.273,0.291,0.071,0.282,0.25,0.335,0.348,0.013,NYY,1.0,0.2723,0.2723,37,0.2478,0.2589,0.145,0.0030532544378698225,0.3439393939393939,109.2,Above Avg (100-119),-0.1759,,7237.0,1989,37,Second half fader (amplified),False,Sell high,,Sell High on Perception,Age concern
642715,Willy Adames,99,0.328,0.406,0.125,0.156,89.340625,0.867,0.158,0.406,0.258,0.297,0.297,0.051,0.293,0.172,0.32,0.329,0.009,SF,0.91,0.2832,0.2832,31,0.2832,0.2681,0.1319,0.002407766990291262,0.3336898608349901,96.4,Average (95-99),-0.1798,Platoon-weak overperformance (amplified),4364.0,1995,31,,False,Sell high,,Veteran Regression,
668227,Randy Arozarena,105,0.348,0.338,0.085,0.113,88.93802816901409,0.767,0.182,0.338,0.325,0.577,0.155,0.114,0.181,0.632,0.36,0.36,0.0,SEA,1.0,0.294,0.294,31,0.294,0.2819,0.145,-0.0020608899297423888,0.3318930880159125,105.4,Above Avg (100-119),-0.1805,Platoon-strength sell (dampened),3431.0,1995,31,,False,Sell high,,Veteran Regression,
571970,Max Muncy,89,0.326,0.519,0.167,0.204,91.5925925925926,0.795,0.381,0.444,0.283,0.426,0.389,0.101,0.292,0.346,0.403,0.446,0.043,LAD,1.0,0.267,0.267,36,0.251,0.252,0.145,0.0010217391304347826,0.36360238095238095,115.4,Above Avg (100-119),-0.1812,Platoon-weak overperformance (amplified),4040.0,1990,36,,False,Sell high,Monitor,Sell High on Perception,Age concern
802415,Chandler Simpson,101,0.345,0.138,0.0,0.011,81.40114942528736,0.962,0.0,0.264,0.333,0.611,0.078,0.04,0.069,0.571,0.315,0.284,-0.031,TB,0.94,,0.3,26,0.3,0.2695,0.1363,-0.002493827160493827,0.297,88.6,Below Avg (85-94),-0.1829,,500.0,2000,26,,False,Sell high,,Sell and Move On,
671218,Heliot Ramos,85,0.377,0.547,0.17,0.245,92.85094339622644,0.878,0.143,0.327,0.339,0.473,0.255,0.059,0.294,0.2,0.313,0.336,0.023,SF,0.91,0.308,0.308,27,0.308,0.2829,0.1319,0.0025690140845070425,0.32404241948153967,93.6,Below Avg (85-94),-0.1845,Platoon-strength sell (dampened),1356.0,1999,27,,False,Sell high,,Sell High on Perception,
545121,Ildemaro Vargas,65,0.388,0.377,0.094,0.208,84.61698113207547,0.889,0.5,0.415,0.426,0.453,0.151,0.031,0.138,0.222,0.47,0.449,-0.021,AZ,1.0,0.305,0.305,35,0.2867,0.2876,0.145,0.0009246231155778894,0.2938239436619718,93.3,Below Avg (85-94),-0.1906,Platoon-weak overperformance (amplified),1353.0,1991,35,Second half fader (amplified),False,Sell high,Monitor,Sell High on Perception,Age concern
701762,Nick Kurtz,110,0.364,0.667,0.229,0.312,98.77291666666667,0.75,0.222,0.333,0.206,0.354,0.375,0.245,0.318,0.771,0.38,0.428,0.048,ATH,0.96,,0.3,23,0.3,0.2867,0.1392,-0.001325626204238921,0.372,113.4,Above Avg (100-119),-0.1924,,556.0,2003,23,,False,Sell high,Monitor,Sell High on Perception,
682177,Daniel Schneemann,64,0.417,0.395,0.105,0.158,89.16315789473684,0.862,0.182,0.5,0.348,0.368,0.289,0.125,0.281,0.444,0.388,0.384,-0.004,CLE,1.0,0.2599,0.2599,29,0.2599,0.2582,0.145,-0.0016764705882352942,0.2911570762052877,92.4,Below Avg (85-94),-0.198,Platoon-weak overperformance (amplified),683.0,1997,29,,False,Sell high,Monitor,Sell High on Perception,
575929,Willson Contreras,92,0.362,0.48,0.16,0.18,91.958,0.747,0.286,0.431,0.294,0.392,0.275,0.12,0.272,0.44,0.383,0.401,0.018,BOS,1.0,0.306,0.306,34,0.2968,0.2934,0.145,-0.0033743016759776533,0.366218220338983,116.3,Above Avg (100-119),-0.2045,,4345.0,1992,34,Second half fader (amplified),False,Sell high,Monitor,Veteran Regression,Age concern
691023,Jordan Walker,94,0.37,0.556,0.241,0.315,95.00185185185184,0.752,0.4,0.259,0.313,0.315,0.37,0.096,0.33,0.29,0.43,0.417,-0.013,STL,1.0,0.2914,0.2914,24,0.2914,0.3001,0.145,0.0007130919220055711,0.302167468719923,95.9,Average (95-99),-0.2116,Platoon-strength sell (dampened),1105.0,2002,24,,False,Sell high,Monitor,Sell High on Perception,
672640,Otto Lopez,101,0.361,0.541,0.122,0.176,92.58243243243244,0.929,0.158,0.28,0.326,0.533,0.253,0.059,0.178,0.333,0.422,0.386,-0.036,MIA,0.95,0.306,0.306,28,0.306,0.2807,0.1377,2.1447721179624665e-05,0.324511673151751,97.9,Average (95-99),-0.2212,,1105.0,1998,28,,False,Sell high,Monitor,Sell and Move On,
700250,Ben Rice,85,0.371,0.651,0.233,0.326,94.8720930232558,0.853,0.571,0.419,0.215,0.395,0.326,0.2,0.282,0.708,0.506,0.503,-0.003,NYY,1.0,0.2858,0.2858,27,0.2858,0.2878,0.145,0.0019844961240310078,0.38042372881355935,120.8,Elite (120-129),-0.238,,769.0,1999,27,,False,Sell high,Monitor,Sell High on Perception,
669127,Shea Langeliers,108,0.361,0.478,0.13,0.174,92.20434782608696,0.894,0.308,0.261,0.349,0.304,0.377,0.093,0.269,0.345,0.415,0.415,0.0,ATH,0.96,0.2864,0.2864,29,0.2864,0.2814,0.1392,-0.0014976303317535545,0.3188144796380091,97.2,Average (95-99),-0.2401,Platoon-weak overperformance (amplified),1765.0,1997,29,,False,Sell high,Monitor,Sell High on Perception,
691777,Max Muncy,97,0.377,0.564,0.127,0.236,92.51636363636364,0.835,0.143,0.436,0.371,0.509,0.255,0.052,0.34,0.152,0.334,0.33,-0.004,ATH,0.96,,0.3,24,0.3,0.2774,0.1392,-0.000633245382585752,0.267,81.4,Poor (<85),-0.2987,Platoon-strength sell (dampened),283.0,2002,24,,False,Sell high,,Sell High on Perception,
670042,Luke Raley,75,0.432,0.537,0.195,0.22,92.51219512195122,0.639,0.4,0.463,0.319,0.415,0.244,0.067,0.36,0.185,0.404,0.429,0.025,SEA,1.0,0.2849,0.2849,32,0.2764,0.2745,0.145,-0.0019328859060402687,0.3218064814814815,102.2,Above Avg (100-119),-0.299,,1279.0,1994,32,,False,Sell high,Monitor,Sell High on Perception,
682998,Corbin Carroll,83,0.426,0.44,0.14,0.16,90.594,0.772,0.231,0.38,0.337,0.4,0.26,0.145,0.253,0.571,0.449,0.423,-0.026,AZ,1.0,0.308,0.308,26,0.308,0.3087,0.145,0.0007339449541284404,0.3478949771689498,110.4,Above Avg (100-119),-0.3081,Platoon-weak overperformance (amplified),2149.0,2000,26,,False,Sell high,Monitor,Sell and Move On,
665833,Oneil Cruz,103,0.377,0.667,0.233,0.283,98.315,0.786,0.412,0.492,0.312,0.45,0.283,0.087,0.32,0.273,0.407,0.413,0.006,PIT,1.0,0.2824,0.2824,28,0.2824,0.2841,0.145,0.0017323600973236008,0.33389010989010987,106.0,Above Avg (100-119),-0.3107,Platoon-weak overperformance (amplified),1623.0,1998,28,,False,Sell high,Monitor,Sell High on Perception,
681624,Andy Pages,90,0.436,0.576,0.068,0.22,91.7084745762712,0.875,0.286,0.31,0.323,0.373,0.237,0.078,0.256,0.304,0.417,0.405,-0.012,LAD,1.0,0.3124,0.3124,26,0.3124,0.3133,0.145,0.0008818897637795276,0.3193214620431115,101.4,Above Avg (100-119),-0.3438,,1131.0,2000,26,,False,Sell high,Monitor,Sell High on Perception,
656305,Matt Chapman,98,0.361,0.338,0.042,0.085,87.80140845070422,0.873,0.143,0.397,0.269,0.548,0.096,0.061,0.194,0.316,0.351,0.3,-0.051,SF,0.91,0.2872,0.2872,33,0.2786,0.2456,0.1319,0.0020962566844919786,0.3394157685762904,98.1,Average (95-99),-0.4454,,4838.0,1993,33,Second half fader (amplified),False,Sell high,,Sell and Move On,
669003,Garrett Mitchell,72,0.519,0.607,0.143,0.286,92.99285714285716,0.696,0.333,0.393,0.209,0.536,0.107,0.208,0.403,0.517,0.383,0.359,-0.024,MIL,1.0,,0.3,28,0.3,0.2904,0.145,0.0003902439024390244,0.302128,95.9,Average (95-99),-0.4615,Platoon-weak overperformance (amplified),488.0,1998,28,,False,Sell high,Monitor,Sell and Move On,
677870,Leo Jimenez,14,0.273,0.273,0.0,0.0,86.12727272727273,1.0,,0.455,0.192,0.727,0.0,0.143,0.0,0.0,0.343,0.354,0.011,MIA,0.95,,0.3,25,0.3,0.2748,0.1377,-0.00016666666666666666,0.3033471074380165,91.5,Below Avg (85-94),,,254.0,2001,25,,False,Neutral,,,
675659,Greg Jones,11,0.286,0.429,0.0,0.0,84.45714285714287,0.75,,0.143,0.273,0.875,0.0,0.0,0.273,0.0,0.182,0.186,0.004,MIL,1.0,,0.3,0,0.3,0.2888,0.145,-0.0012121212121212121,0.33225,105.5,Above Avg (100-119),,,18.0,0,0,,False,Neutral,,,
